ID_IBGE;ID_SNIS;MUNICIP1;MUNICIP2;UF;REGIAO;CENTRX;CENTRY;RENDAPITA;GINI;PIB;IDH;AG001;AG020;AG022;GE012;CONSUMO1;CONSUMO2;REDE;PROPREDE
2210706;221070;SIMES;Simes;PI;2;-40,74205; -7,67068318; 257,15;0,5149;2,612120e+04;0,565;    5373;   160,00;   1767;   14180;1,128350e+01; 29,77852200;   1664;0,454769063
2210805;221080;SIMPLCIO MENDES;Simplcio Mendes;PI;2;-42,02395; -7,79876388; 360,09;0,5706;2,296231e+04;0,670;    6549;   211,00;   2113;   12077;1,747123e+01; 32,21865900;   2509;0,736425007
2210904;221090;SOCORRO DO PIAU;Socorro do Piau;PI;2;-42,47638; -7,89669880; 193,66;0,5757;8,271884e+03;0,569;    1796;    47,00;    516;    4522;1,039363e+01; 26,16926500;    750;0,585937500
2210938;221093;SUSSUAPARA;Sussuapara;PI;2;-41,35921; -7,01946181; 263,64;0,4643;1,232661e+04;0,595;    4432;NA;NA;    6229;NA;NA;   1730;0,954746137
2210953;221095;TAMBORIL DO PIAU;Tamboril do Piau;;2;-43,08212; -8,48581397; 186,48;0,5461;NA;NA;NA;NA;NA;NA;NA;NA;    408;0,537549407
2210979;221097;TANQUE DO PIAU;Tanque do Piau;;2;-42,26600; -6,66220560; 246,83;0,4749;NA;NA;NA;NA;NA;NA;NA;NA;    728;0,910000000
2211001;221100;TERESINA;Teresina;PI;2;-42,74070; -5,10251654; 739,85;0,6171;3,766948e+06;0,766;  752060; 24594,00; 205211;  814230;3,020522e+01; 32,70217800; 207400;0,933586611
2211100;221110;UNIO;Unio;PI;2;-42,79530; -4,59477401; 229,01;0,5247;1,394732e+05;0,601;   19337;   281,00;   3619;   42654;6,587893e+00; 14,53172700;   5717;0,527447181
2211209;221120;URUU;Uruu;PI;2;-44,56957; -7,79189334; 349,20;0,5532;7,370171e+04;0,623;   15120;   270,00;   3296;   20149;1,340017e+01; 17,85714300;   4118;0,784530387
2211308;221130;VALENA DO PIAU;Valena do Piau;PI;2;-41,79912; -6,36713239; 368,54;0,5310;4,412082e+04;0,647;   13127;   414,00;   3977;   20326;2,036800e+01; 31,53805100;   5490;0,892828102
2211357;221135;VRZEA BRANCA;Vrzea Branca;PI;2;-42,92159; -9,32270397; 200,97;0,5706;7,799094e+03;0,549;    1107;    26,00;    369;    4913;5,292082e+00; 23,48690200;    329;0,258039216
2211407;221140;VRZEA GRANDE;Vrzea Grande;PI;2;-42,22527; -6,55365736; 244,91;0,5233;8,690612e+03;0,610;    2414;    81,00;    841;    4336;1,868081e+01; 33,55426700;   1178;0,853623188
2211506;221150;VERA MENDES;Vera Mendes;;2;-41,51857; -7,59770988; 172,40;0,5815;NA;NA;NA;NA;NA;NA;NA;NA;    611;0,661971831
2211605;221160;VILA NOVA DO PIAU;Vila Nova do Piau;;2;-40,93642; -7,20095091; 258,85;0,6043;NA;NA;NA;NA;NA;NA;NA;NA;    106;0,113368984
2211704;221170;WALL FERRAZ;Wall Ferraz;PI;2;-41,87781; -7,26563649; 193,50;0,5102;8,188477e+03;0,536;    1120;    44,00;    466;    4280;1,028037e+01; 39,28571400;    360;0,313315927
2300101;230010;ABAIARA;Abaiara;CE;2;-39,03754; -7,35990681; 227,31;0,4880;1,019834e+04;0,627;    2983;   101,00;    955;   10496;9,622713e+00; 33,85853200;   1683;0,604525862
2300150;230015;ACARAPE;Acarape;CE;2;-38,66305; -4,22241661; 256,06;0,4331;3,786291e+04;0,623;    7982;   360,00;   3051;   15338;2,347112e+01; 45,10147800;   3200;0,764818356
2300200;230020;ACARA;Acara;CE;2;-40,08913; -2,96791609; 246,49;0,6087;1,227965e+05;0,617;   17489;   670,00;   4917;   57551;1,164185e+01; 38,30979500;   9206;0,628310128
2300309;230030;ACOPIARA;Acopiara;CE;2;-39,49282; -6,12241081; 263,74;0,5802;6,655553e+04;0,597;   16537;   788,00;   6728;   51160;1,540266e+01; 47,65072300;   8553;0,569251248
2300408;230040;AIUABA;Aiuaba;CE;2;-40,29895; -6,60519605; 199,36;0,5297;2,653364e+04;0,566;    8602;     5,00;    170;   16203;3,085850e-01;  0,58126000;   2352;0,529968454
2300507;230050;ALCNTARAS;Alcntaras;CE;2;-40,54462; -3,59283486; 243,41;0,4651;1,075813e+04;0,607;    2154;    90,00;    981;   10771;8,355770e+00; 41,78273000;   1164;0,408134642
2300606;230060;ALTANEIRA;Altaneira;CE;2;-39,69888; -6,98578093; 237,25;0,5538;6,349708e+03;0,576;    3339;   156,00;   1760;    6856;2,275379e+01; 46,72057500;   1898;0,908568693
2300705;230070;ALTO SANTO;Alto Santo;CE;2;-38,20057; -5,51762481; 262,88;0,4819;3,385085e+04;0,654;    5779;   163,00;   1161;   16359;9,963934e+00; 28,20557200;   2957;0,643665651
2300754;230075;AMONTADA;Amontada;CE;2;-39,78572; -3,23993683; 181,48;0,5633;9,035117e+04;0,616;   20027;   390,00;   3123;   39232;9,940865e+00; 19,47371000;   3735;0,381628691
2300804;230080;ANTONINA DO NORTE;Antonina do Norte;CE;2;-39,98159; -6,75666539; 240,49;0,5134;1,645234e+04;0,613;    4057;   188,00;   1755;    6984;2,691867e+01; 46,33966000;   1563;0,780719281
2300903;230090;APUIARS;Apuiars;CE;2;-39,32129; -3,97139379; 221,72;0,5430;2,633042e+04;0,622;    4621;   213,00;   1820;   13925;1,529623e+01; 46,09391900;   3150;0,809976858
2301000;230100;AQUIRAZ;Aquiraz;CE;2;-38,39440; -3,97645953; 344,50;0,4980;3,882728e+05;0,670;   21520;   440,00;   3408;   72628;6,058270e+00; 20,44609700;   3874;0,196939657
2301109;230110;ARACATI;Aracati;CE;2;-37,68676; -4,68050123; 343,59;0,5416;2,981853e+05;0,672;   36941;  1380,00;  12069;   69159;1,995402e+01; 37,35686600;  14338;0,725166903
2301208;230120;ARACOIABA;Aracoiaba;CE;2;-38,71613; -4,48329177; 240,12;0,5175;6,331744e+04;0,597;    9555;   587,00;   5268;   25391;2,311843e+01; 61,43380400;   4359;0,620940171
2301257;230125;ARAREND;Ararend;;2;-40,74695; -4,77294546; 199,92;0,5392;NA;NA;NA;NA;NA;NA;NA;NA;   2398;0,780853142
2301307;230130;ARARIPE;Araripe;CE;2;-40,07666; -7,23902430; 193,18;0,5594;4,575053e+04;0,584;    6678;   250,00;   2724;   20685;1,208605e+01; 37,43635800;   3545;0,638623671
2301406;230140;ARATUBA;Aratuba;CE;2;-39,02707; -4,42067915; 215,94;0,4877;2,527713e+04;0,633;    1912;    98,00;    995;   11529;8,500304e+00; 51,25523000;   1955;0,673209366
2301505;230150;ARNEIROZ;Arneiroz;CE;2;-40,15516; -6,23918614; 269,68;0,5309;2,554043e+04;0,587;    1968;    99,00;   1018;    7650;1,294118e+01; 50,30487800;   1191;0,566872918
2301604;230160;ASSAR;Assar;CE;2;-39,86955; -6,91423386; 278,47;0,5933;3,154696e+04;0,577;    7754;   358,00;   3497;   22445;1,595010e+01; 46,16971900;   3966;0,619881213
2301703;230170;AURORA;Aurora;CE;2;-38,96921; -6,98919141; 252,34;0,5275;2,894628e+04;0,613;    8231;   424,00;   3563;   24566;1,725963e+01; 51,51257400;   3290;0,463576159
2301802;230180;BAIXIO;Baixio;CE;2;-38,75318; -6,71189122; 264,79;0,4599;1,326412e+04;0,589;    2440;   109,00;   1003;    6026;1,808828e+01; 44,67213100;   1130;0,660046729
2301851;230185;BANABUI;Banabui;CE;2;-38,90338; -5,26245385; 225,10;0,5622;3,183865e+04;0,629;    8553;NA;NA;   17315;NA;NA;   3002;0,655458515
2301901;230190;BARBALHA;Barbalha;CE;2;-39,34453; -7,40315301; 361,63;0,5168;1,553629e+05;0,687;   29037;  1204,00;   8410;   55323;2,176310e+01; 41,46433900;  11542;0,786132679
2301950;230195;BARREIRA;Barreira;CE;2;-38,62057; -4,32755842; 241,79;0,5060;4,935739e+04;0,619;    5356;   384,00;   3666;   19573;1,961886e+01; 71,69529500;   3606;0,651726008
2302008;230200;BARRO;Barro;CE;2;-38,79425; -7,12564072; 249,50;0,5106;2,527723e+04;0,658;    8927;   444,00;   3643;   21514;2,063772e+01; 49,73675400;   4088;0,670493685
2302057;230205;BARROQUINHA;Barroquinha;CE;2;-41,17408; -2,97089096; 191,16;0,5536;4,522734e+04;0,551;    7562;   229,00;   2458;   14476;1,581929e+01; 30,28299400;   2455;0,666757197
2302107;230210;BATURIT;Baturit;CE;2;-38,78313; -4,55853280; 279,97;0,4816;4,341278e+04;0,642;   19136;   905,00;   7016;   33321;2,716005e+01; 47,29306000;   6440;0,702980024
2302206;230220;BEBERIBE;Beberibe;CE;2;-38,11408; -4,39997055; 301,50;0,5606;8,517339e+04;0,651;   10753;   257,00;   2546;   49311;5,211819e+00; 23,90030700;   2499;0,177498402
2302305;230230;BELA CRUZ;Bela Cruz;CE;2;-40,30802; -3,05310564; 219,61;0,5518;5,564315e+04;0,595;    7864;   267,00;   2523;   30878;8,646933e+00; 33,95218700;   3088;0,384941411
2302404;230240;BOA VIAGEM;Boa Viagem;CE;2;-39,80853; -5,08811670; 246,69;0,5926;6,695654e+04;0,611;   28119;  1139,32;  10039;   52498;2,170216e+01; 40,51779900;  11203;0,739374340
2302503;230250;BREJO SANTO;Brejo Santo;;2;-38,92176; -7,55566658; 318,84;0,5351;NA;NA;NA;NA;NA;NA;NA;NA;   9345;0,770975992
2302602;230260;CAMOCIM;Camocim;CE;2;-40,80046; -2,95074289; 259,47;0,5712;1,527085e+05;0,629;   46889;  1438,97;  12163;   60158;2,391984e+01; 30,68886100;  12390;0,790985700
2302701;230270;CAMPOS SALES;Campos Sales;CE;2;-40,27142; -6,93695648; 300,07;0,5898;5,951561e+04;0,655;   11051;   459,00;   4734;   26506;1,731683e+01; 41,53470300;   5224;0,686284813
2302800;230280;CANIND;Canind;CE;2;-39,41851; -4,39866340; 267,23;0,5962;1,842828e+05;0,634;   48238;  1082,50;   9041;   74473;1,453547e+01; 22,44081400;  13914;0,697443609
2302909;230290;CAPISTRANO;Capistrano;CE;2;-38,90932; -4,46868717; 202,69;0,5627;1,796581e+04;0,631;    4100;   207,00;   1755;   17062;1,213222e+01; 50,48780500;   2382;0,519067335
2303006;230300;CARIDADE;Caridade;CE;2;-39,11880; -4,17595600; 201,93;0,5244;1,912218e+04;0,618;    4396;   175,00;   1509;   20020;8,741259e+00; 39,80891700;   4041;0,772214791
2303105;230310;CARIR;Carir;CE;2;-40,52247; -3,95167357; 223,75;0,5420;3,912440e+04;0,622;    4628;   239,00;   1975;   18347;1,302665e+01; 51,64217800;   3734;0,731869855
2303204;230320;CARIRIAU;Caririau;CE;2;-39,27048; -7,02025697; 241,49;0,5175;2,637018e+04;0,591;   19806;NA;   4647;   26393;NA;NA;   4811;0,680577168
2303303;230330;CARIS;Caris;CE;2;-39,46745; -6,64599397; 237,33;0,5277;3,869934e+04;0,630;    3721;   211,00;   1753;   18567;1,136425e+01; 56,70518700;   2530;0,457670043
2303402;230340;CARNAUBAL;Carnaubal;CE;2;-41,00995; -4,13024573; 220,78;0,5351;3,476709e+04;0,609;    6951;   397,00;   3665;   16746;2,370715e+01; 57,11408400;   3297;0,721760070
2303501;230350;CASCAVEL;Cascavel;CE;2;-38,30026; -4,23863464; 304,07;0,4893;2,943906e+05;0,673;   33439;  1104,00;   9142;   66142;1,669136e+01; 33,01534100;   8539;0,454371308
2303600;230360;CATARINA;Catarina;CE;2;-39,91103; -6,25396400; 243,71;0,5174;2,999790e+04;0,580;    6616;   192,00;   2056;   18745;1,024273e+01; 29,02055600;   2868;0,571314741
2303659;230365;CATUNDA;Catunda;CE;2;-40,17530; -4,63167493; 221,12;0,5434;1,119159e+04;0,628;    4005;   175,00;   1545;    9952;1,758441e+01; 43,69538100;   1643;0,598107026
2303709;230370;CAUCAIA;Caucaia;CE;2;-38,80895; -3,78355654; 366,80;0,4931;9,828665e+05;0,721;  222815;  3826,00;  29815;  325441;1,175635e+01; 17,17119600;  72802;0,816394729
2303808;230380;CEDRO;Cedro;CE;2;-39,09384; -6,56991829; 313,61;0,5685;5,155144e+04;0,634;   10498;   458,00;   4324;   24527;1,867330e+01; 43,62735800;   5018;0,695784803
2303907;230390;CHAVAL;Chaval;CE;2;-41,23307; -3,09286172; 205,38;0,5062;2,856745e+04;0,579;    6968;   294,00;   2452;   12615;2,330559e+01; 42,19288200;   2159;0,674476726
2303931;230393;CHOR;Chor;CE;2;-39,19114; -4,77226517; 167,46;0,5793;1,447054e+04;0,570;    2212;    93,00;    845;   12853;7,235665e+00; 42,04340000;   1033;0,315612588
2303956;230395;CHOROZINHO;Chorozinho;CE;2;-38,47325; -4,30362383; 275,03;0,5027;5,022110e+04;0,633;    3626;   200,00;   2185;   18915;1,057362e+01; 55,15719800;   2814;0,515479025
2304004;230400;COREA;Corea;CE;2;-40,72914; -3,64330368; 208,29;0,5130;4,018488e+04;0,591;    8186;   367,00;   3282;   21954;1,671677e+01; 44,83264100;   3947;0,665374241
2304103;230410;CRATES;Crates;CE;2;-40,71962; -5,19889657; 366,61;0,6094;1,871973e+05;0,676;   38784;  1810,00;  14994;   72812;2,485854e+01; 46,66872900;  15650;0,720865960
2304202;230420;CRATO;Crato;CE;2;-39,48743; -7,23642527; 459,98;0,5746;3,436425e+05;0,716;  112701;  1465,00;   3937;  121428;1,206476e+01; 12,99899700;  28898;0,851820192
2304236;230423;CROAT;Croat;CE;2;-40,97593; -4,38825918; 167,75;0,5864;2,141065e+04;0,557;    3544;   159,00;   1566;   17069;9,315133e+00; 44,86456000;   4572;0,945996276
2304251;230425;CRUZ;Cruz;CE;2;-40,32630; -2,89627159; 279,42;0,5856;4,705229e+04;0,643;    6206;   251,00;   2308;   22479;1,116598e+01; 40,44473100;   3764;0,609160058
2304269;230426;DEPUTADO IRAPUAN PINHEIRO;Deputado Irapuan Pinheiro;;2;-39,26653; -5,88729765; 230,02;0,5086;NA;NA;NA;NA;NA;NA;NA;NA;   2104;0,761766836
2304277;230427;ERER;Erer;CE;2;-38,31529; -5,98033871; 239,92;0,4701;1,651487e+04;0,619;    2484;   132,00;    978;    6840;1,929825e+01; 53,14009700;   1293;0,685941645
2304285;230428;EUSBIO;Eusbio;CE;2;-38,45756; -3,87557774; 605,08;0,6613;5,678605e+05;0,684;   22398;   806,00;   5874;   46033;1,750918e+01; 35,98535600;   7382;0,580756825
2304301;230430;FARIAS BRITO;Farias Brito;CE;2;-39,54743; -6,91489438; 227,42;0,5529;4,725874e+04;0,609;    5319;   256,00;   2489;   19007;1,346872e+01; 48,12934800;   3384;0,627131208
2304350;230435;FORQUILHA;Forquilha;CE;2;-40,22754; -3,83113298; 291,33;0,4714;5,901803e+04;0,643;   12203;   540,00;   4403;   21786;2,478656e+01; 44,25141400;   5607;0,910670781
2304400;230440;FORTALEZA;Fortaleza;CE;2;-38,52770; -3,78565649; 812,61;0,6267;1,579738e+07;0,786; 2136012;110396,00; 774674; 2452185;4,501944e+01; 51,68323000; 662543;0,933072419
2304459;230445;FORTIM;Fortim;CE;2;-37,87276; -4,46378244; 261,19;0,5124;2,710341e+04;0,633;    3968;   276,00;   2523;   14817;1,862725e+01; 69,55645200;   2606;0,626743627
2304509;230450;FRECHEIRINHA;Frecheirinha;CE;2;-40,83158; -3,71794744; 244,39;0,5283;2,778885e+04;0,605;    6357;   258,00;   2340;   12991;1,985990e+01; 40,58518200;   2399;0,639051678
2304608;230460;GENERAL SAMPAIO;General Sampaio;CE;2;-39,44448; -4,05612832; 239,32;0,5155;1,619770e+04;0,606;    2837;   139,00;   1064;    6218;2,235445e+01; 48,99541800;   1151;0,743060039
2304657;230465;GRAA;Graa;CE;2;-40,77671; -4,04836079; 192,89;0,5588;3,598177e+04;0,593;    4348;   184,00;   1993;   15049;1,222673e+01; 42,31830700;   2330;0,545411985
2304707;230470;GRANJA;Granja;;2;-41,00600; -3,23432427; 170,49;0,6260;NA;NA;NA;NA;NA;NA;NA;NA;   7100;0,537919539
2304806;230480;GRANJEIRO;Granjeiro;CE;2;-39,25403; -6,91145359; 221,06;0,5064;1,182600e+04;0,576;     935;    57,00;    529;    4629;1,231367e+01; 60,96256700;    808;0,690008540
2304905;230490;GROARAS;Groaras;CE;2;-40,36647; -3,91268528; 303,35;0,4701;2,143377e+04;0,653;    5886;   261,00;   2362;   10228;2,551818e+01; 44,34250800;   2567;0,853107345
2304954;230495;GUAIBA;Guaiba;CE;2;-38,67384; -4,10533534; 231,79;0,4833;4,660720e+04;0,652;   12539;   496,00;   3878;   24091;2,058860e+01; 39,55658300;   5404;0,844638950
2305001;230500;GUARACIABA DO NORTE;Guaraciaba do Norte;CE;2;-40,91838; -4,23510644; 242,80;0,5199;5,362717e+04;0,629;    9163;   489,00;   4163;   37775;1,294507e+01; 53,36680100;   7203;0,705692172
2305100;230510;GUARAMIRANGA;Guaramiranga;CE;2;-38,94653; -4,24494719; 281,61;0,4719;1,696987e+04;0,654;    1265;    57,00;    476;    4164;1,368876e+01; 45,05928900;    506;0,476908577
2305209;230520;HIDROLNDIA;Hidrolndia;CE;2;-40,40271; -4,43912613; 241,33;0,5109;3,676251e+04;0,638;    8048;   380,00;   3369;   19325;1,966365e+01; 47,21670000;   3732;0,665477889
2305233;230523;HORIZONTE;Horizonte;CE;2;-38,46516; -4,10234393; 317,75;0,4283;4,666156e+05;0,679;   30637;  1214,00;  11301;   55187;2,199793e+01; 39,62529000;  10229;0,652526155
2305266;230526;IBARETAMA;Ibaretama;;2;-38,72491; -4,78046466; 199,25;0,5512;NA;NA;NA;NA;NA;NA;NA;NA;    596;0,173054588
2305308;230530;IBIAPINA;Ibiapina;CE;2;-41,00556; -3,95113444; 255,58;0,4776;5,949978e+04;0,646;    7969;   373,00;   3238;   23808;1,566700e+01; 46,80637500;   4104;0,635884723
2305332;230533;IBICUITINGA;Ibicuitinga;CE;2;-38,55706; -4,97465953; 192,66;0,5289;2,307369e+04;0,642;    4835;   324,00;   2891;   11335;2,858403e+01; 67,01137500;   2412;0,750700280
2305357;230535;ICAPU;Icapu;;2;-37,41156; -4,73841901; 277,50;0,4796;NA;NA;NA;NA;NA;NA;NA;NA;   4287;0,820949828
2305407;230540;IC;Ic;CE;2;-38,78412; -6,38947079; 268,98;0,5612;8,554450e+04;0,607;   42710;  1056,00;  10886;   65456;1,613298e+01; 24,72488900;  13410;0,735398958
2305506;230550;IGUATU;Iguatu;CE;2;-39,27843; -6,35625942; 426,08;0,5522;2,322560e+05;0,692;   84229;  3385,00;  20844;   96495;3,507954e+01; 40,18805900;  24602;0,854710951
2305605;230560;INDEPENDNCIA;Independncia;CE;2;-40,34180; -5,47457000; 257,47;0,5630;3,780434e+04;0,657;    8451;   416,00;   3578;   25573;1,626716e+01; 49,22494400;   3995;0,532879819
2305654;230565;IPAPORANGA;Ipaporanga;;2;-40,80393; -4,91001973; 178,98;0,5534;NA;NA;NA;NA;NA;NA;NA;NA;   2790;0,799656062
2305704;230570;IPAUMIRIM;Ipaumirim;CE;2;-38,74337; -6,80954328; 372,75;0,6376;2,429027e+04;0,646;    5085;   233,00;   2069;   12009;1,940212e+01; 45,82104200;   2363;0,668647425
2305803;230580;IPU;Ipu;;2;-40,66979; -4,36919145; 295,10;0,5648;NA;NA;NA;NA;NA;NA;NA;NA;   8248;0,730493313
2305902;230590;IPUEIRAS;Ipueiras;CE;2;-40,87678; -4,57298254; 219,26;0,5655;7,866033e+04;0,617;   37368;NA;NA;   37862;NA;NA;   9116;0,832815640
2306009;230600;IRACEMA;Iracema;CE;2;-38,33829; -5,77560464; 325,83;0,5562;3,651096e+04;0,660;    7958;   400,00;   3148;   13722;2,915027e+01; 50,26388500;   3271;0,821034137
2306108;230610;IRAUUBA;Irauuba;CE;2;-39,81811; -3,86566625; 204,55;0,6235;2,405440e+04;0,618;    7507;   358,00;   2932;   22324;1,603655e+01; 47,68882400;   3962;0,710800144
2306207;230620;ITAIABA;Itaiaba;CE;2;-37,84723; -4,71794481; 291,85;0,4446;2,251078e+04;0,641;    2567;   108,00;    984;    7316;1,476217e+01; 42,07245800;   1408;0,616192560
2306256;230625;ITAITINGA;Itaitinga;CE;2;-38,54984; -3,99893080; 274,06;0,5104;6,950086e+04;0,680;   22749;  1400,00;  11153;   35817;3,908758e+01; 61,54116700;   8452;0,909110466
2306306;230630;ITAPAG;Itapag;;2;-39,57475; -3,73393548; 251,11;0,5408;NA;NA;NA;NA;NA;NA;NA;NA;   9099;0,704038997
2306405;230640;ITAPIPOCA;Itapipoca;CE;2;-39,59888; -3,39618165; 259,10;0,5617;2,873296e+05;0,659;   46257;  2439,00;  17082;  116065;2,101409e+01; 52,72715500;  17674;0,590254817
2306504;230650;ITAPINA;Itapina;CE;2;-38,95216; -4,59641904; 205,87;0,5011;3,347428e+04;0,633;    7897;   363,00;   2966;   18626;1,948889e+01; 45,96682300;   2794;0,566619347
2306553;230655;ITAREMA;Itarema;CE;2;-39,88925; -3,04907756; 209,93;0,5312;9,491221e+04;0,601;    5682;   258,00;   2201;   37471;6,885325e+00; 45,40654700;   3498;0,393918919
2306603;230660;ITATIRA;Itatira;CE;2;-39,57067; -4,62440389; 194,31;0,5415;3,838315e+04;0,569;    1155;    40,00;    525;   18894;2,117074e+00; 34,63203500;   2411;0,503655734
2306702;230670;JAGUARETAMA;Jaguaretama;CE;2;-38,75156; -5,48918179; 244,87;0,5695;4,587445e+04;0,645;    5897;   355,00;   2876;   17863;1,987348e+01; 60,20010200;   3185;0,617008911
2306801;230680;JAGUARIBARA;Jaguaribara;CE;2;-38,53615; -5,61627449; 283,99;0,4587;4,902475e+04;0,653;    4102;   241,00;   2085;   10399;2,317531e+01; 58,75182800;   2459;0,873845060
2306900;230690;JAGUARIBE;Jaguaribe;CE;2;-38,70518; -5,96160547; 282,19;0,5429;9,429658e+04;0,672;   23268;NA;NA;   34409;NA;NA;   8278;0,816531860
2307007;230700;JAGUARUANA;Jaguaruana;CE;2;-37,74882; -4,86655377; 270,77;0,4723;1,030364e+05;0,654;   12556;   583,00;   4790;   32236;1,808537e+01; 46,43198500;   7118;0,740147655
2307106;230710;JARDIM;Jardim;CE;2;-39,24348; -7,59239485; 240,02;0,5305;3,050216e+04;0,642;    8994;NA;NA;   26688;NA;NA;   2984;0,437024019
2307205;230720;JATI;Jati;CE;2;-38,98989; -7,69526278; 263,65;0,4995;1,752786e+04;0,653;    2701;   122,00;   1137;    7660;1,592689e+01; 45,16845600;   1528;0,700596057
2307254;230725;JIJOCA DE JERICOACOARA;Jijoca de Jericoacoara;CE;2;-40,49455; -2,87871230; 363,51;0,5934;3,109191e+04;0,623;    5556;   268,00;   2139;   17002;1,576285e+01; 48,23614100;   2911;0,615173288
2307304;230730;JUAZEIRO DO NORTE;Juazeiro do Norte;CE;2;-39,28863; -7,18125406; 433,27;0,5488;7,188843e+05;0,697;  202127;  9051,00;  66251;  249939;3,621284e+01; 44,77877800;  64030;0,925944672
2307403;230740;JUCS;Jucs;CE;2;-39,60805; -6,45834835; 224,19;0,4965;5,038716e+04;0,597;   17132;   448,00;   3222;   23807;1,881799e+01; 26,14989500;   4917;0,727366864
2307502;230750;LAVRAS DA MANGABEIRA;Lavras da Mangabeira;CE;2;-38,99493; -6,77844041; 263,43;0,5868;6,032427e+04;0,636;   12490;   593,00;   5292;   31090;1,907366e+01; 47,47798200;   5204;0,602314815
2307601;230760;LIMOEIRO DO NORTE;Limoeiro do Norte;CE;2;-38,04608; -5,15734060; 398,67;0,5055;1,865492e+05;0,711;   52063;  1809,60;  15277;   56264;3,216266e+01; 34,75788900;  14911;0,869801085
2307635;230763;MADALENA;Madalena;CE;2;-39,51562; -4,85499550; 220,56;0,5793;3,666898e+04;0,634;    8767;NA;    874;   18088;NA;NA;   3174;0,662492173
2307650;230765;MARACANA;Maracana;CE;2;-38,62883; -3,88086577; 355,11;0,4423;2,026388e+06;0,736;  139818;  1233,00;   9279;  209057;5,897913e+00;  8,81860700;  56135;0,969683883
2307700;230770;MARANGUAPE;Maranguape;CE;2;-38,81418; -4,00945017; 289,84;0,4666;3,788064e+05;0,691;   62466;  2695,00;  20735;  113561;2,373174e+01; 43,14347000;  24027;0,828974607
2307809;230780;MARCO;Marco;CE;2;-40,26283; -3,18943490; 265,97;0,5410;6,416483e+04;0,616;   10072;   374,00;   3082;   24703;1,513986e+01; 37,13264500;   4690;0,787970430
2307908;230790;MARTINPOLE;Martinpole;CE;2;-40,64751; -3,16913886; 229,15;0,6002;1,949445e+04;0,583;    6682;   196,00;   2289;   10214;1,918935e+01; 29,33253500;   2139;0,790465632
2308005;230800;MASSAP;Massap;CE;2;-40,38803; -3,48433636; 224,68;0,4731;6,898010e+04;0,600;   16038;   738,00;   5889;   35191;2,097127e+01; 46,01571300;   6893;0,745430951
2308104;230810;MAURITI;Mauriti;CE;2;-38,71378; -7,39843363; 231,84;0,5618;8,934190e+04;0,646;   10256;   568,00;   4500;   44240;1,283906e+01; 55,38221500;   7824;0,672338232
2308203;230820;MERUOCA;Meruoca;CE;2;-40,45140; -3,57823418; 257,22;0,4733;2,790531e+04;0,638;    3680;   106,00;    983;   13693;7,741182e+00; 28,80434800;   1542;0,441075515
2308302;230830;MILAGRES;Milagres;CE;2;-38,93857; -7,27632720; 260,18;0,4732;6,196460e+04;0,641;    6649;   320,00;   2403;   28316;1,130103e+01; 48,12753800;   4632;0,591193363
2308351;230835;MILH;Milh;;2;-39,17123; -5,64102308; 258,16;0,5415;NA;NA;NA;NA;NA;NA;NA;NA;   2578;0,671879072
2308377;230837;MIRAMA;Mirama;CE;2;-39,91052; -3,56086346; 187,20;0,6448;2,288811e+04;0,583;    4313;   160,00;   1777;   12800;1,250000e+01; 37,09714800;   1937;0,598393574
2308401;230840;MISSO VELHA;Misso Velha;CE;2;-39,15642; -7,31142262; 292,58;0,5758;6,073708e+04;0,631;   10427;   511,00;   3926;   34274;1,490926e+01; 49,00738500;   6503;0,717532826
