ID_IBGE;UF;REGIAO;DOMICIL;REDE
3119708;MG;3;    997;    531
3500303;SP;3;   9881;   8896
4126678;PR;4;   3676;   1906
3166907;MG;3;   2228;   1943
2510709;NA;2;    672;    382
2802908;SE;2;  26003;  22325
1710706;NA;1;   1620;   1144
2908101;NA;2;   4855;   2875
2403400;RN;2;   1727;   1283
2601003;PE;2;   2998;   1958
3150703;MG;3;   1506;   1286
3150570;MG;3;   1858;   1078
2101251;MA;2;   3657;   2444
2110856;MA;2;   2677;   1729
4128708;PR;4;   2065;   1345
4207601;SC;4;   1592;   1051
4309654;NA;4;   1926;   1010
2202307;PI;2;   5837;   3261
3302270;RJ;3;  28409;  23640
2404408;RN;2;   2812;   2361
2209005;PI;2;   1861;   1178
3170529;MG;3;   3062;   1785
2305506;CE;2;  28784;  24602
2406155;RN;2;   1022;    648
2404705;RN;2;   3776;   2712
3143401;MG;3;   6894;   5333
4126009;PR;4;   2656;   2389
2920007;BA;2;   2700;   2042
2515930;PB;2;   1285;    819
3545407;SP;3;   2880;   2532
4311791;NA;4;    840;    700
2504207;PB;2;   1307;    861
3120839;MG;3;   1565;   1278
4308656;NA;4;   1090;    953
2112852;NA;2;   2736;   1784
2301505;CE;2;   2101;   1191
4103453;PR;4;   4588;   3996
2802106;SE;2;  18209;  15128
3166709;MG;3;   2675;   2324
3102100;MG;3;   3596;   1916
5007935;MS;5;   4805;   4314
4123600;PR;4;    586;    522
2411403;RN;2;   4047;   2438
4120408;PR;4;   1477;   1329
2611408;PE;2;   3674;   2057
2312304;CE;2;  12101;   8313
2300200;CE;2;  14652;   9206
2913507;BA;2;   7428;   4964
1703602;TO;1;    610;    520
1505494;NA;1;   1978;   1433
3112901;MG;3;   2647;   1391
2928000;BA;2;   9440;   6400
3501152;SP;3;   4985;   4175
2901957;BA;2;   2115;   1316
2111573;NA;2;   1105;    661
5103858;NA;5;   1517;    797
2307205;CE;2;   2181;   1528
3140159;MG;3;   3870;   3458
1717800;TO;1;   1318;    710
2510303;PB;2;   1310;    746
3516002;SP;3;   3842;   3454
2111052;MA;2;   2874;   1767
3520400;SP;3;   9015;   7290
3552700;SP;3;   4600;   4133
2105948;NA;2;   2061;   1346
3507407;NA;3;   4774;   4259
4302659;NA;4;   1670;   1440
5003900;MS;5;   1037;    571
5203906;GO;5;   3152;   2833
2929602;BA;2;   4779;   2533
3146107;MG;3;  20335;  17822
1715101;TO;1;   1060;    848
2303709;CE;2;  89175;  72802
3152105;MG;3;  17656;  15664
3544608;NA;3;   1731;   1550
2502300;PB;2;   1513;   1030
2926806;BA;2;   4012;   2454
3123007;NA;3;   2984;   2648
1721109;TO;1;   1661;    959
2911808;BA;2;   6718;   4019
2908408;BA;2;  18519;  14009
1300706;AM;1;   7125;   3964
3162948;MG;3;   2047;   1384
2913903;BA;2;  13076;  11698
2413805;RN;2;    690;    389
3102605;MG;3;  12212;   9284
3305208;RJ;3;  27743;  24293
3119302;MG;3;   9570;   7160
3300209;RJ;3;  35807;  31918
3517505;SP;3;   5731;   4831
3146305;MG;3;   4989;   3177
2932200;BA;2;   6015;   4808
2306405;CE;2;  29943;  17674
1703909;TO;1;   1341;    704
3518008;SP;3;    705;    630
3127107;MG;3;  18004;  14989
5106422;MT;5;   8695;   4873
2921906;BA;2;   3056;   2336
3201605;ES;3;   8482;   7191
2911402;BA;2;   4282;   2531
3138807;MG;3;   5817;   5029
3535903;SP;3;   1296;   1151
3164803;MG;3;    515;    275
2500908;PB;2;   3911;   2790
2608107;PE;2;   9270;   5371
3135050;MG;3;   8930;   7327
3522208;SP;3;  42789;  38372
2110658;MA;2;   1679;    936
3200607;ES;3;  23806;  21042
2200905;PI;2;   1610;    946
2926905;BA;2;   3249;   2284
3555802;SP;3;   3025;   2558
2512705;PB;2;   5001;   3845
4204400;SC;4;   3087;   2342
2926657;BA;2;   2428;   1404
2403707;RN;2;   1670;   1241
2414100;RN;2;   2663;   1911
2308302;CE;2;   7835;   4632
4304200;RS;4;  10426;   6138
2600807;PE;2;   7050;   4340
2926707;BA;2;   3721;   2743
3150158;MG;3;   2142;   1123
3529203;SP;3;   7522;   6731
3157906;MG;3;   4318;   2259
1507979;PA;1;   3617;   2845
2502805;PB;2;   3629;   2647
3523503;SP;3;   5224;   4668
2806008;SE;2;   5352;   4295
3120706;MG;3;   1242;   1075
1703073;TO;1;   1014;    661
2109106;MA;2;  11914;   9851
2201408;PI;2;   1841;   1480
3129004;MG;3;   2905;   1542
4318457;RS;4;    903;    782
2400703;RN;2;   3573;   3064
3548609;SP;3;   3350;   2224
2906303;BA;2;   9720;   7471
3133303;MG;3;   6141;   4920
2932507;BA;2;   7209;   4002
2505600;PB;2;   1764;   1185
4202305;SC;4;  18037;  14735
5107883;MT;5;    439;    230
4105102;PR;4;   3613;   3228
3125101;MG;3;   9046;   6677
2914901;BA;2;   6758;   3645
3556602;NA;3;   3301;   2851
2311405;CE;2;  20476;  15695
3156452;MG;3;   1420;    753
2302800;CE;2;  19950;  13914
3160108;MG;3;   1238;   1019
2925006;BA;2;   6891;   4286
2302503;NA;2;  12121;   9345
2513208;PB;2;   1894;   1390
2209104;PI;2;   1680;   1204
4202578;SC;4;    671;    477
3300605;RJ;3;  11666;  10116
2902252;BA;2;   3029;   1933
3127008;MG;3;   4573;   4091
3557303;SP;3;   2910;   2578
2308351;NA;2;   3837;   2578
3142700;MG;3;   4398;   3288
4210704;SC;4;    833;    437
4313607;RS;4;   1364;   1150
3143104;MG;3;  14953;  13151
5217104;GO;5;   8461;   5602
1503200;NA;1;   9118;   6594
2904100;NA;2;   5794;   3409
2608206;PE;2;   4174;   2662
2201903;PI;2;   5732;   5026
3540101;SP;3;   1211;   1018
3519907;SP;3;   2456;   2197
2412104;RN;2;   1839;   1506
1703842;TO;1;   1882;   1150
2512507;PB;2;  11998;   8728
4117271;PR;4;   2352;   1235
3155108;MG;3;   1545;   1095
2912707;BA;2;   6332;   3808
3545100;SP;3;   1551;   1378
3109105;MG;3;   3625;   1941
3161056;MG;3;   1053;    575
2504603;PB;2;   5781;   3159
2608800;PE;2;  11002;   8574
3139805;MG;3;   3889;   3477
3121407;MG;3;   2334;   1243
3121001;NA;3;   1406;   1072
2406809;RN;2;   1314;    864
5214804;GO;5;    733;    654
5213509;GO;5;   2176;   1183
2928901;BA;2;   7033;   3906
2604106;PE;2;  96304;  85522
4104428;PR;4;   4335;   2306
2504702;PB;2;   1478;    977
2933000;BA;2;   7517;   6173
2924009;BA;2;  31139;  27592
2906709;BA;2;   7881;   4706
3120870;MG;3;   1953;   1152
3111507;MG;3;   4333;   3869
3156304;MG;3;   2045;   1822
4218103;SC;4;   1718;   1128
2105989;NA;2;   1831;   1156
2806107;SE;2;   2597;   2031
2310001;CE;2;   2611;   1878
2931905;BA;2;  14880;  11448
2515302;PB;2;  14025;   9068
2305308;CE;2;   6454;   4104
4304663;RS;4;   7831;   6781
3133402;MG;3;   4402;   3036
3134103;MG;3;   1849;    975
2311702;CE;2;   5581;   3549
4121307;PR;4;   1354;   1208
2201606;PI;2;   2768;   1706
1303957;NA;1;   1945;   1307
4315313;NA;4;    571;    330
3134004;MG;3;   3787;   2483
3202603;ES;3;   4047;   2545
3154101;MG;3;   3508;   3082
3162708;MG;3;   6026;   4441
3159605;MG;3;  11255;   9631
3516101;SP;3;    942;    832
3105509;MG;3;   1770;   1407
3541604;SP;3;  10978;   9376
3528304;SP;3;   1139;    964
5103809;NA;5;   1206;    652
2908705;BA;2;   4697;   2937
1100189;RO;1;  10037;   7079
2403905;RN;2;    835;    618
4207007;SC;4;  18507;  14755
4107702;PR;4;   1616;   1418
4123402;PR;4;   3315;   2860
2312700;CE;2;   7953;   5687
2923902;BA;2;   3152;   2213
2918308;BA;2;   4093;   2498
2611903;PE;2;   5479;   3340
2500775;PB;2;   2207;   1295
2407401;RN;2;   2403;   1753
2200806;PI;2;    867;    622
2914000;BA;2;  17055;  10201
2307502;CE;2;   8640;   5204
1704600;NA;1;    454;    241
3126802;MG;3;   1705;    995
3141702;NA;3;   1803;    952
2513307;PB;2;   1664;    971
2208908;PI;2;   1642;   1068
3549953;SP;3;   4296;   2476
5214838;GO;5;   3934;   2165
4318309;RS;4;  19975;  17626
3104601;MG;3;   4110;   3650
2313401;CE;2;  18220;  14955
3153202;MG;3;   1177;    632
3118809;MG;3;   7674;   4360
2515203;NA;2;   1044;    697
2614204;PE;2;  10011;   5958
4312203;RS;4;   1620;    969
5219605;GO;5;   1379;   1119
2608057;PE;2;   3831;   2980
4311627;NA;4;   1746;   1536
2100055;MA;2;  27484;  23196
4316451;RS;4;   3853;   3430
3107505;MG;3;   2218;   1904
3110004;MG;3;  11877;  10572
1701101;TO;1;   1250;    949
3171402;MG;3;   1164;    617
4311700;RS;4;   1907;   1193
2928059;BA;2;   3971;   2430
3152131;MG;3;   1103;    745
2107704;MA;2;   5288;   3604
3518305;SP;3;   7759;   5326
5106232;MT;5;   5102;   4543
4211108;SC;4;   2452;   1299
1302009;NA;1;   1765;   1351
3516853;NA;3;   1333;   1184
2207900;PI;2;   9779;   6545
1302603;AM;1; 460844; 347882
2513604;PB;2;   2003;   1181
2917359;NA;2;   2660;   1865
4211009;SC;4;   3097;   2355
3116159;MG;3;   2541;   1477
3159902;MG;3;   5038;   4254
5201801;GO;5;   2693;   1509
4112009;PR;4;  10342;   9203
1703057;TO;1;    915;    597
3126604;MG;3;   1496;    814
2905800;BA;2;   9421;   6064
2912202;BA;2;   4739;   3482
2402600;RN;2;  17289;  13100
2613503;PE;2;   8808;   5210
2500205;PB;2;   1659;    879
4102406;PR;4;  10074;   8840
3501301;SP;3;   7421;   6536
3520426;SP;3;   3110;   2760
2405801;RN;2;   8551;   6652
2933257;BA;2;   2087;   1427
3203205;ES;3;  41967;  36011
5202502;GO;5;   2404;   1492
3303807;NA;3;  11460;   8050
3119401;MG;3;  31615;  27829
2931509;BA;2;   5532;   3886
2918100;BA;2;  10734;   6898
2304459;CE;2;   4158;   2606
1716505;TO;1;   3308;   2941
5003207;MS;5;  27710;  24624
2109551;NA;2;   1896;   1061
1506187;PA;1;  12535;   9556
2313302;CE;2;  16256;  11998
2503100;PB;2;   1508;   1073
5216452;GO;5;    929;    538
3548104;SP;3;   1817;   1097
2905602;BA;2;   9067;   7064
2927002;BA;2;  10648;   7083
2924652;BA;2;   2866;   1701
2604007;PE;2;  21438;  17599
5219704;GO;5;   3302;   1757
3126000;MG;3;   2034;   1588
4101200;PR;4;   5814;   5149
2928406;BA;2;   7193;   4682
3513504;SP;3;  36464;  32000
2109601;MA;2;   9456;   5722
2902203;BA;2;   2675;   1812
4313425;RS;4;   1415;   1247
3303005;RJ;3;   8186;   7272
2616001;PE;2;   4512;   2674
1506609;PA;1;   6341;   4829
1720978;TO;1;    800;    430
2704807;AL;2;   3821;   2167
3547106;SP;3;    936;    829
2600906;NA;2;   6175;   4387
3160306;MG;3;   3574;   2059
3510708;SP;3;   4134;   3671
3100203;MG;3;   7704;   6618
3148103;MG;3;  25381;  21546
2403103;RN;2;  12464;  10939
5213707;GO;5;   2741;   1677
2412906;RN;2;   3120;   1908
2305803;NA;2;  11291;   8248
3521903;SP;3;   4857;   4058
2300705;CE;2;   4594;   2957
2301802;CE;2;   1712;   1130
4118808;PR;4;   4352;   3614
3105301;MG;3;   1706;   1509
3119500;MG;3;   2532;   1823
2901502;BA;2;   2521;   1546
3521507;SP;3;   2248;   1993
3102852;MG;3;   2113;   1160
1704105;TO;1;    702;    414
2402303;RN;2;   5866;   4471
3154457;MG;3;   2337;   1354
2516508;PB;2;   4247;   2643
3204401;ES;3;   3629;   2112
3532827;SP;3;   2407;   1314
4304002;RS;4;   1844;   1612
2600104;PE;2;  10876;   8837
2302107;CE;2;   9161;   6440
2611804;PE;2;  11942;   8992
2516706;PB;2;   4003;   2640
1600212;AP;1;   1032;    735
2311603;CE;2;   7392;   4943
3152907;NA;3;   3069;   2719
4125605;PR;4;  12850;   8091
3121605;MG;3;  12825;  11371
3550001;SP;3;   3459;   2024
2807105;SE;2;  11419;   6539
4120655;PR;4;   1553;   1110
4120101;PR;4;   1384;   1219
2931707;BA;2;   3606;   2596
2510659;NA;2;    402;    228
3516507;SP;3;    927;    785
2512788;PB;2;    473;    288
2906006;BA;2;  17999;  11696
3523800;SP;3;   2288;   2027
4125803;PR;4;   3183;   2816
3169505;MG;3;   1967;   1563
5101209;MT;5;    387;    330
2202604;PI;2;   5076;   3326
2200301;PI;2;   3964;   2428
1506104;NA;1;   2644;   1830
2919306;BA;2;   3000;   2391
2606804;PE;2;  29677;  23908
3507456;SP;3;    701;    615
1504406;PA;1;   6701;   4519
5200803;GO;5;   2410;   2018
3518859;SP;3;   2044;   1783
2601102;PE;2;  20609;  11444
2918704;BA;2;   1243;    879
2103505;MA;2;   9873;   5828
3136009;MG;3;   4138;   2857
3528809;SP;3;   4362;   3815
3145604;MG;3;  12036;  10654
3513207;NA;3;   2341;   1674
2407104;RN;2;  19463;  15482
2512408;PB;2;   3675;   2196
3169406;MG;3;  16043;  14004
2604304;PE;2;   2756;   1712
2200509;PI;2;   4861;   3400
3542701;SP;3;   1826;   1580
4117008;PR;4;   2608;   2298
4300406;RS;4;  25921;  22152
2931202;BA;2;   5113;   3157
2900603;BA;2;   1359;    794
3168408;MG;3;   4523;   2449
3140407;NA;3;    905;    487
2903102;BA;2;   1798;   1057
3141504;MG;3;   2075;   1115
2609907;PE;2;  16553;   9645
5209408;GO;5;   1244;    759
1505502;PA;1;  24967;  13656
3157708;MG;3;   3445;   2929
1710508;TO;1;   1880;   1374
2503605;PB;2;   2100;   1514
5205497;GO;5;  15862;  14018
4111902;PR;4;   3856;   3345
2911253;BA;2;   1355;    877
3157401;MG;3;   1570;    844
3113107;NA;3;    909;    506
2408409;RN;2;   1284;    908
3168309;MG;3;   1162;    623
4111506;PR;4;  10822;   9481
1500131;PA;1;   1868;   1515
3514957;SP;3;    801;    677
2807402;SE;2;  14039;  10961
5219803;GO;5;   3295;   2004
3150208;MG;3;   1150;    919
3165560;NA;3;    930;    499
3303955;RJ;3;   7105;   6266
3543808;NA;3;   3268;   2888
5004403;MS;5;   2634;   1593
2208809;PI;2;   4935;   2858
3131505;MG;3;   3012;   2152
2201960;PI;2;   2177;   1502
2930006;NA;2;   2628;   1702
5214051;GO;5;   2166;   1162
3109808;NA;3;    781;    690
4125704;PR;4;   8028;   6669
5217609;GO;5;  22840;  19460
2502102;PB;2;   1492;    947
4314175;RS;4;    758;    408
2909307;BA;2;   8763;   5190
3128303;MG;3;   5909;   5219
4125100;PR;4;   4090;   2214
5220207;GO;5;   7264;   3941
2308401;CE;2;   9063;   6503
2933455;BA;2;   3498;   2327
3513900;SP;3;   3583;   2488
2211209;PI;2;   5249;   4118
2401107;RN;2;   7235;   6130
2908507;BA;2;   8892;   4772
2708303;NA;2;   5913;   4105
4321832;NA;4;   1011;    553
2926004;BA;2;  10585;   6892
2902302;BA;2;   2417;   1467
3522406;SP;3;  26611;  23459
3524501;NA;3;   1756;   1547
4127858;PR;4;   3729;   2113
2309805;CE;2;   3054;   1839
1507409;PA;1;   3935;   2406
3128501;MG;3;   1267;   1079
5106273;NA;5;   1193;    647
3134905;NA;3;   7111;   6042
3508306;NA;3;   1380;   1198
2806206;SE;2;   5518;   3108
3513603;NA;3;   7039;   3919
5006200;MS;5;  14470;  12464
1712405;TO;1;   1014;    604
4306072;RS;4;    954;    798
3300159;RJ;3;   3452;   2990
2512200;PB;2;   1147;    740
3542602;SP;3;  16494;  14219
4204004;SC;4;   2981;   2479
3524204;SP;3;   2024;   1777
1506351;PA;1;   4460;   3028
2911105;BA;2;   5582;   3417
2501203;PB;2;   1951;   1165
4320321;NA;4;    946;    833
3555307;SP;3;    710;    521
3151107;MG;3;   3490;   3054
3509403;SP;3;   7209;   6354
3105400;MG;3;   8435;   7391
5203559;GO;5;   2363;   2056
2208304;PI;2;   7728;   5298
3517307;NA;3;   1691;   1478
2103000;MA;2;  40155;  30196
2502607;PB;2;   1730;   1200
2708006;AL;2;  11974;   8457
2915601;BA;2;  18636;  15532
3106101;MG;3;   1085;    588
2103703;NA;2;   8427;   5296
4107256;PR;4;   2388;   2004
1709807;TO;1;    518;    361
5106851;NA;5;   1119;    701
2304202;CE;2;  33925;  28898
2926400;NA;2;   7987;   5367
4311601;RS;4;   1827;   1603
2506509;PB;2;    942;    653
2906857;BA;2;   3755;   2669
2804102;SE;2;   3472;   1934
3108701;MG;3;   1459;    843
5220108;GO;5;  10464;   8814
2203206;PI;2;   2929;   2020
2906600;BA;2;   3675;   2589
4302055;NA;4;    621;    343
1713809;TO;1;   1502;    857
2506806;PB;2;   5230;   3537
3501806;SP;3;   1976;   1694
2800670;SE;2;   7221;   4205
4200101;SC;4;   5002;   2872
2907202;NA;2;  17074;  10144
1502939;PA;1;  13001;  10067
4104501;PR;4;   6156;   5205
3120151;MG;3;   1756;   1033
3110608;MG;3;   9019;   7554
4315404;RS;4;   2757;   2085
4323309;RS;4;    989;    781
3551207;SP;3;   1145;   1003
3160702;MG;3;  14682;  12892
3146503;MG;3;   2635;   2256
3520806;SP;3;   1177;   1034
2304251;CE;2;   6179;   3764
5222054;GO;5;   2350;   2064
2503308;PB;2;   2597;   1507
3300258;RJ;3;   8956;   6182
3170578;MG;3;   2038;   1672
2205508;PI;2;   9222;   5407
5210901;GO;5;   5921;   4107
4122305;PR;4;   9588;   8057
4318002;RS;4;  19594;  16761
2105203;MA;2;   2855;   1700
4215695;NA;4;    431;    348
3138401;MG;3;  16495;  14482
3536257;SP;3;    711;    594
5212709;GO;5;   1916;   1471
3105202;MG;3;   1517;    878
2413607;RN;2;   1725;   1191
3119104;MG;3;   7279;   6255
4212304;SC;4;   2108;   1326
5221304;GO;5;    944;    694
1302504;AM;1;  18165;  10094
2614857;PE;2;   5343;   3226
2301604;CE;2;   6398;   3966
2401305;RN;2;   2606;   1418
5106752;MT;5;  12776;   7998
1200104;AC;1;   5930;   3307
3162252;MG;3;   1442;    894
5205513;GO;5;   5272;   2861
3171071;MG;3;   1636;   1152
2910503;BA;2;  11087;   8194
3514809;SP;3;   4258;   2308
3500204;SP;3;   1200;   1046
2613008;PE;2;  14659;   8338
4318507;RS;4;   8795;   4863
3302809;NA;3;   6167;   3902
2207405;PI;2;   1310;    826
3119203;MG;3;   2991;   1652
4112801;PR;4;   3529;   3092
3108008;MG;3;   5405;   4722
5106182;MT;5;   1630;    884
3542503;SP;3;   1757;   1498
4110409;PR;4;   1407;   1223
2800506;SE;2;   4598;   3236
5219407;GO;5;   2260;   1975
2403301;RN;2;   1481;   1081
2933307;BA;2;  86460;  75488
3202454;ES;3;   7103;   3877
3146255;NA;3;   1404;    951
4109757;PR;4;   1856;   1597
3553807;SP;3;   6872;   6019
5106240;NA;5;   2748;   1621
5215504;GO;5;   1820;   1521
3507100;NA;3;   6118;   5365
4308854;RS;4;    545;    476
3112208;MG;3;   1448;    805
5005681;MS;5;   5371;   4697
2410207;RN;2;   2130;   1252
3166204;MG;3;   2988;   2054
2915908;BA;2;   2156;   1428
2516904;PB;2;   4252;   3317
3125804;MG;3;    978;    541
1200344;AC;1;   1858;   1079
3102506;MG;3;   1466;    804
3533106;SP;3;    760;    659
2516003;PB;2;   7672;   5598
3532843;SP;3;    745;    420
4120309;PR;4;   1197;    674
3131158;MG;3;   4674;   3810
3508405;SP;3;  11909;  10115
4203600;SC;4;  10526;   8831
3303856;RJ;3;   8002;   4616
4107306;PR;4;   2015;   1757
3502754;SP;3;   4938;   3365
2613404;PE;2;   4895;   3447
1718709;TO;1;    787;    454
3158102;MG;3;   1596;   1185
2615904;PE;2;   2587;   2026
2926103;BA;2;   3675;   2527
2920502;BA;2;   7495;   4541
2807006;SE;2;   1050;    669
2604502;PE;2;   5914;   3299
1715002;TO;1;   1139;    692
3554904;SP;3;   1867;   1613
2301901;CE;2;  14682;  11542
4109500;PR;4;   2300;   1335
2513943;PB;2;    717;    401
3114204;MG;3;   6299;   5513
3515657;SP;3;    514;    288
2921104;BA;2;   6852;   5483
3535002;SP;3;   3759;   3217
1718865;TO;1;   1822;   1345
4105706;PR;4;   5325;   4597
3555901;SP;3;    438;    380
3532702;SP;3;   1388;   1210
3157609;MG;3;   1152;    665
2509602;PB;2;   1307;    785
2803708;SE;2;   1943;   1283
2516805;PB;2;   2554;   1537
4202057;SC;4;   2887;   2469
3152204;MG;3;  10996;   8065
2404200;RN;2;   5596;   4373
3520707;SP;3;   1421;   1211
3545704;SP;3;   2005;   1711
2402709;RN;2;   3055;   2013
4127957;PR;4;   2689;   2254
3149200;MG;3;   1135;    949
3127354;MG;3;    853;    587
2612000;PE;2;   3557;   2135
5003256;MS;5;   6473;   5507
2929909;BA;2;  11493;   8291
1100049;RO;1;  24215;  18428
2504405;PB;2;   5112;   3272
3508801;SP;3;   5350;   4619
2513927;PB;2;   1199;    806
3149507;MG;3;   1044;    912
2505105;PB;2;   5869;   3868
3115102;MG;3;   5723;   4674
4116703;PR;4;   3847;   3024
5221858;GO;5;  39405;  29693
3121308;NA;3;   1589;   1321
4108452;PR;4;   1582;   1334
2111607;MA;2;   4438;   3103
2511301;PB;2;   4616;   3366
1303403;AM;1;  20671;  14913
3152303;MG;3;   2866;   1581
2903904;BA;2;  16344;  12784
2801405;SE;2;   5914;   4060
2920601;BA;2;  12003;   7203
2409704;RN;2;   1991;   1345
3151404;MG;3;   7619;   6569
3108552;MG;3;   4061;   3395
2207801;PI;2;   5532;   3149
4101903;PR;4;   5298;   4414
3172004;MG;3;  12134;  10461
2704005;AL;2;   6358;   3771
3142205;MG;3;   4129;   3531
4126108;PR;4;   1691;   1463
4314308;RS;4;   1266;    887
5108006;MT;5;   2607;   1945
3505104;SP;3;   2051;   1776
2920106;BA;2;   5809;   3772
3118502;NA;3;    560;    307
2901106;BA;2;   7153;   5523
5209952;GO;5;   4301;   3751
3517000;SP;3;   3037;   2649
3122108;MG;3;   1599;   1263
3162575;MG;3;   1704;   1342
4102000;PR;4;  11145;   9572
4126702;PR;4;   1548;   1344
2412708;RN;2;   1723;   1133
4211876;SC;4;    548;    349
3135506;MG;3;   4045;   2264
5106703;NA;5;    649;    564
4303608;RS;4;   2184;   1386
3166808;MG;3;   3269;   2375
2510105;PB;2;   3165;   2024
4124202;PR;4;    908;    762
1707702;TO;1;   2282;   1421
1100809;RO;1;   5685;   3134
1717008;TO;1;   1224;    808
3544806;SP;3;   1819;   1565
1707009;TO;1;   5154;   4450
2502508;PB;2;   4853;   3546
3505807;SP;3;   6350;   5529
2400604;RN;2;   1436;    956
4216057;SC;4;   1336;   1145
2101608;MA;2;  21633;  14984
2605400;PE;2;   6229;   4053
3118205;MG;3;   2083;   1767
2904803;BA;2;   2924;   1848
2203701;PI;2;  10112;   6924
4309209;RS;4;  82378;  62516
1718006;TO;1;    737;    512
2915700;BA;2;   2387;   1748
3167509;MG;3;    755;    627
5107859;MT;5;   3293;   1817
3156908;MG;3;   7609;   6132
2413409;RN;2;   2151;   1443
4121901;PR;4;   4348;   3778
3106606;MG;3;   1272;    820
2504074;PB;2;   1191;    721
2707909;AL;2;   1874;   1272
3546256;SP;3;    597;    407
4115606;PR;4;   4914;   4154
3103900;NA;3;   2444;   2127
3512308;SP;3;   5209;   4128
2101004;NA;2;   6925;   4513
2801009;SE;2;   5186;   4161
2913309;BA;2;   1555;   1068
3114006;MG;3;   3515;   3047
4202156;SC;4;    791;    494
5208509;GO;5;   1765;   1509
3521606;NA;3;   2220;   1931
3144102;MG;3;   6560;   5082
2928604;BA;2;  16997;  13474
3549508;SP;3;   2496;   2163
3553609;NA;3;   3815;   3305
4110052;PR;4;    729;    628
2306207;CE;2;   2285;   1408
4317756;NA;4;    694;    602
4106605;PR;4;   6859;   5955
5100300;MT;5;   5133;   4383
4128005;PR;4;   7071;   6101
5100102;NA;5;   1741;   1219
3529500;NA;3;   1555;   1281
5212501;GO;5;  49847;  29269
4312708;RS;4;   3937;   3406
4104105;PR;4;   2046;   1733
4119806;PR;4;   4311;   3726
2908804;BA;2;   1339;    851
2206506;PI;2;   2140;   1252
3139003;MG;3;  11469;   9531
3200169;ES;3;   3765;   2090
3117702;MG;3;   3943;   3398
2512101;PB;2;   9278;   7362
3506607;SP;3;   8400;   5508
5003108;NA;5;   1656;    971
3164001;MG;3;   2537;   2055
3526506;SP;3;   1765;   1530
5106455;NA;5;    863;    669
3136801;MG;3;   1199;    684
3123809;MG;3;   2045;   1521
3140308;MG;3;   1244;    687
2206308;PI;2;    329;    224
3134301;MG;3;   1859;   1600
5200159;GO;5;    844;    719
5221908;GO;5;   1265;    774
3543600;SP;3;   1153;    986
1718881;TO;1;    816;    472
3104700;MG;3;   4399;   2578
3122504;MG;3;   1701;   1442
5219001;GO;5;   2670;   2294
3540309;SP;3;    845;    727
4301305;RS;4;   6494;   5581
4322202;RS;4;   7451;   6268
3110806;MG;3;   1035;    789
3509908;SP;3;   3683;   3173
5200555;GO;5;   1453;   1241
2933174;BA;2;   2718;   1689
2208007;PI;2;  21171;  18316
4315321;RS;4;    922;    522
2210003;PI;2;   5361;   4173
5202155;GO;5;   2568;   1568
3165503;MG;3;   1491;    867
5206404;GO;5;   5048;   3201
2507002;PB;2;   6424;   4880
5107750;MT;5;   1282;    716
3110202;MG;3;   1199;    689
5209457;GO;5;    809;    470
3115359;MG;3;   1427;   1216
3148400;MG;3;   1331;    779
5210000;GO;5;  15303;  12884
2406908;RN;2;   1061;    845
3517901;SP;3;   3168;   2737
3161809;MG;3;   3332;   2877
4310702;RS;4;   1352;    811
3135456;MG;3;   1750;   1044
5220702;NA;5;    832;    493
3156403;NA;3;   1137;    882
3138302;MG;3;   1010;    658
3147402;MG;3;   6671;   5727
3549300;SP;3;    729;    609
2311306;CE;2;  22124;  15718
2611309;PE;2;   7213;   4580
2512309;PB;2;   6016;   4454
2932309;BA;2;   6774;   4679
2805208;SE;2;   1754;   1146
1720499;TO;1;   1345;    771
3152402;MG;3;   4551;   2801
3525854;SP;3;    854;    651
2302701;CE;2;   7612;   5224
3143450;MG;3;   1893;   1269
5105234;MT;5;   1689;    965
4101606;PR;4;   7949;   6677
5204904;GO;5;   5356;   4522
3146206;MG;3;   1697;   1101
2932705;BA;2;   6020;   4525
1501758;NA;1;   1913;   1294
3149408;NA;3;    586;    357
5212907;GO;5;    709;    613
5201603;GO;5;   1299;   1122
4301800;RS;4;   1814;   1174
4307831;NA;4;   1024;    885
3104106;MG;3;   2873;   2483
4111605;PR;4;    851;    705
1720200;TO;1;   2728;   1711
5218706;GO;5;   1449;   1242
2929008;BA;2;   3695;   2477
2913408;BA;2;   3967;   2638
5000203;MS;5;   4452;   2854
3162609;MG;3;   2524;   2022
5007208;MS;5;   9297;   7629
4321105;RS;4;   5788;   4990
2508901;PB;2;  11559;   7666
2700300;AL;2;  58258;  47231
3133600;MG;3;   2737;   1610
2613107;PE;2;  10660;   7009
4110003;PR;4;   1259;   1072
2912301;BA;2;   4780;   3268
2603108;PE;2;   5870;   3942
2614105;PE;2;   9717;   5651
5205059;GO;5;   1203;    913
5006259;MS;5;   1596;    895
3530409;NA;3;   1413;   1212
3508009;SP;3;   5512;   4508
3525409;SP;3;    970;    835
2208403;PI;2;  16990;  13249
2410603;RN;2;    954;    646
3509106;SP;3;   1622;    920
2919405;BA;2;   3483;   2216
1701903;TO;1;   1828;   1113
3515152;SP;3;   4648;   3468
3517604;SP;3;   5420;   3019
4116059;PR;4;   3480;   2263
5208608;GO;5;  18060;  13148
2510600;PB;2;    941;    599
2205102;PI;2;   3098;   1825
2502201;PB;2;    699;    473
5205703;GO;5;    952;    591
3541109;SP;3;   1347;   1143
3163805;MG;3;   2058;   1159
4106571;PR;4;   1364;    877
